Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1980,5.106803004372425,7.477512648557759,8.435193063303542,5.269326854468026,10.507374245646522,11.3401001965407,6.161180471384628,8.485399564495456,7.263770378964829,7.742401689179499,19.14047222121902,5.107338041637359
1981,5.021870763953295,4.018810758211686,8.644605585759702,16.713895249267864,8.323606055410423,2.6966582830717174,12.387395830311664,2.8681957634030915,10.554075243068537,5.208443462303561,5.302844747510132,15.14690140711508
1982,9.937166861343355,8.665780721251327,12.188392687764418,14.072520833340796,7.236877059470733,8.486303726689474,7.597329336368751,19.694862882581138,12.830193196290812,19.335435008200186,19.044629330462,13.626867422417241
1983,14.465828526991011,4.5016821457484735,7.3594373308961325,8.435814029991915,8.216577740528733,1.5667397039882869,9.062642111813956,10.36058459877937,5.429692173089172,12.91523308254939,19.353812893629442,10.742620554429772
1984,1.4866094643546974,7.954099054999925,2.1281971062217897,9.898303586380454,8.750644367239664,6.180498678845404,3.725374929426935,12.887234488606348,10.058062108355243,12.379384450555051,15.233609827712817,11.451204683705019
1985,2.9538907351810457,0.7936419554768231,12.130138053990652,10.316930560691866,11.547434369544465,6.127523082331343,10.305158017551088,11.049477045469622,4.5559447392868355,15.757250377399485,7.090772801411166,4.079075775154286
1986,8.027917166234221,8.17154737812691,15.569881661457943,7.533580401467579,12.18967378165071,10.216979128003187,2.292256227535283,5.689825488921675,12.696462952709076,8.948818411074521,9.495927813822554,16.332758940206872
1987,12.517719134743027,7.084236260422247,5.348330962240039,10.8914495972169,10.919155998747037,10.876759343708768,6.681358924126024,8.022976082958756,15.215349343106398,15.952560418048359,12.124154286870104,13.632055005269612
1988,9.55201452291974,5.9576964781429105,8.44309127461207,15.254933777278856,7.836838626666575,11.398444645273441,5.918016673512782,15.26481270375563,7.931416788170494,15.484431341948468,13.09069805845076,6.740095353968633
1989,20.03940974660989,16.221275334202513,7.410780757238547,12.299308563310293,7.6755196702929,8.541157515294076,9.457219133270973,17.880289055468793,9.477097683838224,15.207470926968467,14.808881435065684,10.742554552872294
1990,11.613763383191829,16.237153869180336,14.933945715623333,11.97301990348997,10.317826886347953,4.03306369026839,13.923435996421514,7.671673880865991,8.96471983340354,17.85318467313988,21.75809393617315,16.162646675917067
1991,5.484641432542656,9.205654588556916,10.202334165082611,6.232304115997737,9.735651145694748,6.917941250445486,2.4352007857032616,15.439194465475785,6.496284446629256,15.432911604322511,10.825255646242969,11.97874288819926
1992,14.74619166540381,10.622911947163285,13.258985383598562,12.979659545429115,11.516216029697043,6.2568294829174675,4.853141662246705,9.330466036723763,9.219344456660615,15.483243694498155,17.743311552985794,13.698138546474896
1993,11.998023498434437,13.921954399474492,13.852604230220573,9.74836759961577,9.748146123045581,6.729088680797786,7.355055293675517,6.847822609503845,12.256028004173874,18.34625691963342,16.025009780212674,12.751426117517415
1994,9.554924815733365,11.60411488135756,9.19623831434335,12.618417282008307,10.176002012198248,14.206622278646869,10.25700980208291,12.954647925683362,13.051593328536175,12.775504315618964,19.423032752634725,10.138245032540945
1995,11.927421954976491,5.076188448644278,11.34677103596952,5.918907177432716,6.140496440287328,6.744335740696458,9.693503388690745,9.467240431387067,12.312872697971248,18.369652784541188,13.166220157191818,13.386395658774799
1996,10.899358049408407,11.813785590339565,9.588114699019153,9.034726883317365,11.51976847084089,2.509169756939203,7.745393404542727,16.138612627795947,13.238464095833761,11.344008607224666,7.688530467881056,10.44018659428903
1997,9.72833770448212,14.657646834440845,15.366561198483323,11.301283692259878,12.528833618129182,9.470674899070167,8.935109272769466,12.051856776856614,7.46017523627048,6.424918044505065,22.500992233168134,17.796029721098783
1998,2.432529636748523,17.495841970474753,12.856371937451533,20.995404796361377,14.885453356830148,1.9038613030170062,6.172065682875585,5.761175769523996,21.00251700559666,20.514473567550564,6.833031160015971,12.512202678588233
1999,4.695294355661015,9.669356841322529,4.898221651257179,12.958406629671696,5.505567582487039,8.471781825869849,13.11000355731333,16.283951329408897,11.155922956217033,10.379058161589787,15.879818784537841,8.800350189579877
2000,7.492839476107265,7.146132151173986,7.8399464623095225,10.936624824917235,14.86734788325341,11.988625333766796,9.57431575375606,13.748908737035958,16.843060451433196,12.36290693807363,9.214420076583652,5.144348142704937
2001,7.600856209796625,8.55799490188417,5.944245437752053,14.162008547962632,8.829835199897392,6.5890031820999395,4.735963937141942,12.015638988787728,16.621855595564433,16.63814147420067,14.446536089841167,6.262261323130234
2002,14.669011438481672,15.88229135659959,10.642389877399559,11.061100361205268,11.817273228062808,10.392109435571102,11.529909589120106,7.877234721566214,14.951675694169941,5.149750558991677,4.969470751487672,11.854337230092508
2003,10.666809369955791,14.993339127775423,13.09321934832157,16.84872067434062,10.625577796691587,8.810860031772435,1.9864963026715752,3.8510053336624543,7.796483133924764,13.568704909161424,12.456113442165481,13.211911435915273
2004,7.64873747930375,8.77241823531456,8.478833424131869,15.559550455883072,9.376432465765477,13.352881050756201,11.912147850020425,10.610394748506234,14.158116372168989,19.531581582716054,15.000166103310455,11.34395523041979
2005,7.319267816808849,5.985872798974726,9.743505035033738,9.523936694871134,3.5652662455041866,9.458144358617261,10.169554090347287,13.450784234990707,10.215409601593448,17.50903599137381,7.864187277365135,-0.6936696076811167
2006,9.007131964997484,7.3481984784653225,8.200704287884935,7.896162344783588,9.060338367574271,2.868277380323802,6.431626308906357,12.40890605143142,13.862306742737713,19.023564943432696,7.381971838062935,12.88675492470728
2007,12.661304947893663,18.90403141885083,8.317700789364553,6.988065009623514,13.219944041691576,13.12604857146845,12.670836992275563,11.149619548330621,15.079025442418674,13.64613720734838,13.46889035880193,11.589396066545094
2008,9.63389648433583,12.837768604104806,12.342399409749728,16.269600109537226,3.216269581894568,5.150795445216628,9.312179858255545,10.678797543471374,11.862591915997381,12.829728994575808,12.908944142726384,11.779966171349065
2009,7.344195451133065,7.898259838567568,8.60681937316214,14.424523846452365,15.718195570294839,-0.6406028921245659,6.2227885636922045,8.493794971146606,9.250475624879654,9.474627936113325,15.235815770078919,5.53360139455996
2010,7.663844481855021,3.1395146973507595,6.855098363970783,3.923730179918253,9.99491658870132,16.312623149644214,7.002495857363557,10.165437063043997,18.49981755988544,15.484582694455723,11.602070164885351,4.528368176932064
2011,2.641394214159863,17.886541140176202,8.558693610024964,10.435699104234411,3.9335251382233007,8.698083100088342,6.530308896019075,9.310847133114876,10.179697523368807,17.968475288676967,15.804075477828851,6.821784238906035
2012,3.281956821148206,4.065270058452293,9.450510856548384,8.740185730732032,7.385090349969856,6.016620604099915,6.411519794986786,18.267055726936807,12.696355552272044,8.875714360480428,9.44524489143562,2.628210236547387
2013,6.6777998900252,5.820867194928784,9.712051444207463,6.018914808413071,9.598694522161784,6.828142156222387,7.148488472145591,7.371452092917786,15.223695278580088,15.351646871561359,14.55478041625648,6.667245220271303
2014,12.927640893273434,8.267650009685571,12.681598730140802,17.86567323129738,5.8659194713280955,9.114047290184434,5.310803995559915,6.602336722980089,13.104874093146956,16.940600622617325,16.757292705538518,5.5108724301263345
2015,13.677164160529232,13.800268723817592,16.971801727262864,16.20152917130019,6.910840756305518,5.005781055723557,6.839345314792287,12.498793655121252,10.831672404489659,15.181590442236804,12.864497952632076,16.089010360102208
2016,1.7589011996576949,9.643387255418906,11.506275033143403,5.255887271060609,13.340100999958633,5.094909981421993,12.800721985201607,14.679608344527656,9.268297243203447,7.029407853172237,9.676042072973566,16.886494059926534
